Stock Symbol,Date,Stock Price
VHM,2024-09-30,42.8
VHM,2024-06-30,37.65
VHM,2024-03-31,42.85
VHM,2023-12-31,43.2
VHM,2023-09-30,45.5
VHM,2023-06-30,55.0
VHM,2023-03-31,51.5
VHM,2022-12-31,48.0
VHM,2022-09-30,50.7
VHM,2022-06-30,62.1
VHM,2022-03-31,73.65
VHM,2021-12-31,79.67
VHM,2021-09-30,76.08
VHM,2021-06-30,86.95
VHM,2021-03-31,71.7
VHM,2020-12-31,65.95
VHM,2020-09-30,55.63
VHM,2020-06-30,55.63
VHM,2020-03-31,40.53
VHM,2019-12-31,62.49
