Stock Symbol,Date,Stock Price
603298,2024-09-30,21.74
603298,2024-06-30,19.64
603298,2024-03-31,19.11
603298,2023-12-31,17.34
603298,2023-09-30,17.82
603298,2023-06-30,16.41
603298,2023-03-31,13.45
603298,2022-12-31,11.49
603298,2022-09-30,8.48
603298,2022-06-30,10.54
603298,2022-03-31,8.88
603298,2021-12-31,11.38
603298,2021-09-30,10.7
603298,2021-06-30,12.04
603298,2021-03-31,15.23
603298,2020-12-31,13.67
603298,2020-09-30,10.16
603298,2020-06-30,7.17
603298,2020-03-31,5.27
603298,2019-12-31,5.83
