Stock Symbol,Date,Stock Price
002430,2024-09-30,23.63
002430,2024-06-30,22.25
002430,2024-03-31,28.1
002430,2023-12-31,28.34
002430,2023-09-30,31.5
002430,2023-06-30,33.14
002430,2023-03-31,31.49
002430,2022-12-31,37.24
002430,2022-09-30,32.45
002430,2022-06-30,29.58
002430,2022-03-31,26.49
002430,2021-12-31,27.72
002430,2021-09-30,26.13
002430,2021-06-30,31.95
002430,2021-03-31,27.38
002430,2020-12-31,26.66
002430,2020-09-30,20.74
002430,2020-06-30,12.85
002430,2020-03-31,10.66
002430,2019-12-31,12.19
