Stock Symbol,Date,Stock Price
LIG,2024-09-30,3.2
LIG,2024-06-30,3.8
LIG,2024-03-31,4.1
LIG,2023-12-31,4.3
LIG,2023-09-30,4.6
LIG,2023-06-30,5.2
LIG,2023-03-31,3.8
LIG,2022-12-31,3.7
LIG,2022-09-30,5.5
LIG,2022-06-30,5.6
LIG,2022-03-31,13.62
LIG,2021-12-31,18.48
LIG,2021-09-30,10.1
LIG,2021-06-30,6.29
LIG,2021-03-31,7.81
LIG,2020-12-31,5.9
LIG,2020-09-30,4.19
LIG,2020-06-30,2.95
LIG,2020-03-31,2.76
LIG,2019-12-31,3.69
