Stock Symbol,Date,Stock Price
603501,2024-09-30,106.98
603501,2024-06-30,99.02
603501,2024-03-31,98.06
603501,2023-12-31,106.33
603501,2023-09-30,92.73
603501,2023-06-30,97.61
603501,2023-03-31,90.7
603501,2022-12-31,76.75
603501,2022-09-30,79.78
603501,2022-06-30,126.98
603501,2022-03-31,141.93
603501,2021-12-31,228.06
603501,2021-09-30,178.04
603501,2021-06-30,236.3
603501,2021-03-31,188.2
603501,2020-12-31,169.42
603501,2020-09-30,130.03
603501,2020-06-30,148.0
603501,2020-03-31,114.25
603501,2019-12-31,105.09
