Stock Symbol,Date,Stock Price
300802,2024-09-30,17.37
300802,2024-06-30,15.77
300802,2024-03-31,16.32
300802,2023-12-31,18.91
300802,2023-09-30,18.97
300802,2023-06-30,23.81
300802,2023-03-31,23.13
300802,2022-12-31,18.06
300802,2022-09-30,17.54
300802,2022-06-30,19.95
300802,2022-03-31,16.75
300802,2021-12-31,24.14
300802,2021-09-30,22.96
300802,2021-06-30,20.69
300802,2021-03-31,21.79
300802,2020-12-31,19.02
300802,2020-09-30,24.18
300802,2020-06-30,20.82
300802,2020-03-31,15.0
300802,2019-12-31,19.06
