Stock Symbol,Date,Stock Price
688139,2024-09-30,34.9
688139,2024-06-30,37.2
688139,2024-03-31,27.84
688139,2023-12-31,39.99
688139,2023-09-30,37.79
688139,2023-06-30,50.8
688139,2023-03-31,65.1
688139,2022-12-31,61.97
688139,2022-09-30,60.97
688139,2022-06-30,71.3
688139,2022-03-31,69.43
688139,2021-12-31,88.31
688139,2021-09-30,110.36
688139,2021-06-30,102.2
688139,2021-03-31,83.68
688139,2020-12-31,63.24
688139,2020-09-30,67.88
688139,2020-06-30,54.3
688139,2020-03-31,29.72
688139,2019-12-31,27.85
