Stock Symbol,Date,Stock Price
688258,2024-09-30,31.06
688258,2024-06-30,23.63
688258,2024-03-31,28.64
688258,2023-12-31,35.02
688258,2023-09-30,40.37
688258,2023-06-30,47.22
688258,2023-03-31,48.06
688258,2022-12-31,28.91
688258,2022-09-30,29.11
688258,2022-06-30,24.29
688258,2022-03-31,20.69
688258,2021-12-31,24.86
688258,2021-09-30,24.53
688258,2021-06-30,36.52
688258,2021-03-31,26.03
688258,2020-12-31,39.02
688258,2020-09-30,51.92
688258,2020-06-30,67.71
688258,2020-03-31,57.51
688258,2019-12-31,60.38
