Stock Symbol,Date,Stock Price
HCD,2024-09-30,10.15
HCD,2024-06-30,11.35
HCD,2024-03-31,11.35
HCD,2023-12-31,7.7
HCD,2023-09-30,7.13
HCD,2023-06-30,7.36
HCD,2023-03-31,5.18
HCD,2022-12-31,4.3
HCD,2022-09-30,5.92
HCD,2022-06-30,6.57
HCD,2022-03-31,11.84
HCD,2021-12-31,9.53
HCD,2021-09-30,6.74
HCD,2021-06-30,3.99
HCD,2021-03-31,2.89
HCD,2020-12-31,1.83
HCD,2020-09-30,2.0
HCD,2020-06-30,2.23
HCD,2020-03-31,1.45
HCD,2019-12-31,1.97
