Stock Symbol,Date,Stock Price
GIL,2024-09-30,21.62
GIL,2024-06-30,22.38
GIL,2024-03-31,26.54
GIL,2023-12-31,17.18
GIL,2023-09-30,21.96
GIL,2023-06-30,18.35
GIL,2023-03-31,13.29
GIL,2022-12-31,12.63
GIL,2022-09-30,22.1
GIL,2022-06-30,32.93
GIL,2022-03-31,52.99
GIL,2021-12-31,37.64
GIL,2021-09-30,39.05
GIL,2021-06-30,29.21
GIL,2021-03-31,34.61
GIL,2020-12-31,20.25
GIL,2020-09-30,12.32
GIL,2020-06-30,7.78
GIL,2020-03-31,6.54
GIL,2019-12-31,7.44
