Stock Symbol,Date,Stock Price
CDN,2024-09-30,29.5
CDN,2024-06-30,32.5
CDN,2024-03-31,27.01
CDN,2023-12-31,26.44
CDN,2023-09-30,25.38
CDN,2023-06-30,24.71
CDN,2023-03-31,24.45
CDN,2022-12-31,25.99
CDN,2022-09-30,22.64
CDN,2022-06-30,26.26
CDN,2022-03-31,26.21
CDN,2021-12-31,25.1
CDN,2021-09-30,25.36
CDN,2021-06-30,23.82
CDN,2021-03-31,24.38
CDN,2020-12-31,21.94
CDN,2020-09-30,18.53
CDN,2020-06-30,14.22
CDN,2020-03-31,14.0
CDN,2019-12-31,14.98
