Stock Symbol,Date,Stock Price
600267,2024-09-30,8.62
600267,2024-06-30,7.02
600267,2024-03-31,7.69
600267,2023-12-31,9.36
600267,2023-09-30,10.96
600267,2023-06-30,11.38
600267,2023-03-31,10.52
600267,2022-12-31,10.87
600267,2022-09-30,10.44
600267,2022-06-30,12.63
600267,2022-03-31,14.24
600267,2021-12-31,13.66
600267,2021-09-30,11.73
600267,2021-06-30,14.7
600267,2021-03-31,14.22
600267,2020-12-31,16.09
600267,2020-09-30,15.74
600267,2020-06-30,13.92
600267,2020-03-31,13.73
600267,2019-12-31,9.61
