Stock Symbol,Date,Stock Price
603790,2024-09-30,10.14
603790,2024-06-30,9.6
603790,2024-03-31,10.21
603790,2023-12-31,13.87
603790,2023-09-30,13.49
603790,2023-06-30,14.83
603790,2023-03-31,11.08
603790,2022-12-31,9.85
603790,2022-09-30,9.04
603790,2022-06-30,10.46
603790,2022-03-31,10.0
603790,2021-12-31,10.25
603790,2021-09-30,9.78
603790,2021-06-30,9.99
603790,2021-03-31,10.11
603790,2020-12-31,10.95
603790,2020-09-30,11.59
603790,2020-06-30,13.34
603790,2020-03-31,13.8
603790,2019-12-31,15.21
