Stock Symbol,Date,Stock Price
300492,2024-09-30,87.61
300492,2024-06-30,93.94
300492,2024-03-31,95.34
300492,2023-12-31,84.44
300492,2023-09-30,60.21
300492,2023-06-30,58.23
300492,2023-03-31,49.42
300492,2022-12-31,35.42
300492,2022-09-30,35.28
300492,2022-06-30,37.02
300492,2022-03-31,36.44
300492,2021-12-31,45.4
300492,2021-09-30,48.27
300492,2021-06-30,54.92
300492,2021-03-31,60.8
300492,2020-12-31,48.9
300492,2020-09-30,47.86
300492,2020-06-30,45.81
300492,2020-03-31,23.3
300492,2019-12-31,29.49
