Stock Symbol,Date,Stock Price
MSB,2024-09-30,13.05
MSB,2023-06-30,9.69
MSB,2023-03-31,9.69
MSB,2022-09-30,9.79
MSB,2022-06-30,10.06
MSB,2022-03-31,15.03
MSB,2021-12-31,17.16
MSB,2021-09-30,13.33
MSB,2021-06-30,13.74
MSB,2021-03-31,9.94
MSB,2020-12-31,8.56
