Stock Symbol,Date,Stock Price
300031,2024-09-30,19.27
300031,2024-06-30,14.37
300031,2024-03-31,14.22
300031,2023-12-31,18.46
300031,2023-09-30,18.06
300031,2023-06-30,24.62
300031,2023-03-31,20.64
300031,2022-12-31,13.77
300031,2022-09-30,13.22
300031,2022-06-30,15.93
300031,2022-03-31,19.76
300031,2021-12-31,27.25
300031,2021-09-30,18.85
300031,2021-06-30,15.59
300031,2021-03-31,15.59
300031,2020-12-31,18.87
300031,2020-09-30,21.26
300031,2020-06-30,24.28
300031,2020-03-31,17.46
300031,2019-12-31,14.36
