Stock Symbol,Date,Stock Price
TMP,2024-09-30,65.26
TMP,2024-06-30,69.26
TMP,2024-03-31,69.94
TMP,2023-12-31,62.83
TMP,2023-09-30,48.43
TMP,2023-06-30,45.37
TMP,2023-03-31,43.16
TMP,2022-12-31,40.31
TMP,2022-09-30,42.06
TMP,2022-06-30,43.66
TMP,2022-03-31,45.58
TMP,2021-12-31,39.12
TMP,2021-09-30,33.92
TMP,2021-06-30,30.3
TMP,2021-03-31,28.17
TMP,2020-12-31,27.25
TMP,2020-09-30,27.48
TMP,2020-06-30,22.72
TMP,2020-03-31,19.91
TMP,2019-12-31,22.15
