Stock Symbol,Date,Stock Price
300808,2024-09-30,20.35
300808,2024-06-30,16.29
300808,2024-03-31,18.48
300808,2023-12-31,15.41
300808,2023-09-30,13.86
300808,2023-06-30,13.36
300808,2023-03-31,13.44
300808,2022-12-31,12.52
300808,2022-09-30,11.88
300808,2022-06-30,12.83
300808,2022-03-31,12.94
300808,2021-12-31,14.0
300808,2021-09-30,13.55
300808,2021-06-30,13.72
300808,2021-03-31,12.95
300808,2020-12-31,15.94
300808,2020-09-30,18.12
300808,2020-06-30,19.21
300808,2020-03-31,18.36
300808,2019-12-31,23.6
