Stock Symbol,Date,Stock Price
688321,2024-09-30,21.06
688321,2024-06-30,17.6
688321,2024-03-31,18.89
688321,2023-12-31,21.95
688321,2023-09-30,23.18
688321,2023-06-30,22.64
688321,2023-03-31,28.28
688321,2022-12-31,21.98
688321,2022-09-30,21.76
688321,2022-06-30,25.19
688321,2022-03-31,26.18
688321,2021-12-31,35.01
688321,2021-09-30,37.58
688321,2021-06-30,46.19
688321,2021-03-31,38.25
688321,2020-12-31,37.01
688321,2020-09-30,49.3
688321,2020-06-30,62.6
688321,2020-03-31,44.3
688321,2019-12-31,56.1
