Stock Symbol,Date,Stock Price
688001,2024-09-30,30.48
688001,2024-06-30,22.58
688001,2024-03-31,23.58
688001,2023-12-31,34.69
688001,2023-09-30,30.97
688001,2023-06-30,35.16
688001,2023-03-31,37.58
688001,2022-12-31,26.43
688001,2022-09-30,26.72
688001,2022-06-30,26.58
688001,2022-03-31,25.19
688001,2021-12-31,35.03
688001,2021-09-30,33.91
688001,2021-06-30,37.07
688001,2021-03-31,32.78
688001,2020-12-31,38.29
688001,2020-09-30,39.3
688001,2020-06-30,44.06
688001,2020-03-31,35.74
688001,2019-12-31,42.9
