Stock Symbol,Date,Stock Price
002048,2024-09-30,14.6
002048,2024-06-30,12.94
002048,2024-03-31,12.33
002048,2023-12-31,12.42
002048,2023-09-30,13.61
002048,2023-06-30,12.79
002048,2023-03-31,13.87
002048,2022-12-31,13.02
002048,2022-09-30,11.33
002048,2022-06-30,15.0
002048,2022-03-31,15.1
002048,2021-12-31,20.09
002048,2021-09-30,17.55
002048,2021-06-30,15.75
002048,2021-03-31,15.55
002048,2020-12-31,12.22
002048,2020-09-30,13.36
002048,2020-06-30,12.02
002048,2020-03-31,12.85
002048,2019-12-31,12.02
