Stock Symbol,Date,Stock Price
600606,2024-09-30,2.08
600606,2024-06-30,1.35
600606,2024-03-31,1.92
600606,2023-12-31,2.3
600606,2023-09-30,2.74
600606,2023-06-30,2.75
600606,2023-03-31,2.88
600606,2022-12-31,2.98
600606,2022-09-30,2.79
600606,2022-06-30,3.6
600606,2022-03-31,4.9
600606,2021-12-31,3.9455
600606,2021-09-30,4.2727
600606,2021-06-30,4.5014
600606,2021-03-31,4.617
600606,2020-12-31,4.8152
600606,2020-09-30,5.2612
600606,2020-06-30,4.8882
600606,2020-03-31,4.2792
600606,2019-12-31,5.4973
