Stock Symbol,Date,Stock Price
300695,2024-09-30,42.03
300695,2024-06-30,36.06
300695,2024-03-31,44.85
300695,2023-12-31,52.06
300695,2023-09-30,46.83
300695,2023-06-30,45.79
300695,2023-03-31,46.03
300695,2022-12-31,42.49
300695,2022-09-30,50.71
300695,2022-06-30,51.67
300695,2022-03-31,48.84
300695,2021-12-31,60.17
300695,2021-09-30,50.71
300695,2021-06-30,50.45
300695,2021-03-31,56.88
300695,2020-12-31,55.25
300695,2020-09-30,66.7
300695,2020-06-30,72.03
300695,2020-03-31,51.83
300695,2019-12-31,56.45
