Stock Symbol,Date,Stock Price
002045,2024-09-30,13.16
002045,2024-06-30,13.63
002045,2024-03-31,13.34
002045,2023-12-31,16.65
002045,2023-09-30,13.97
002045,2023-06-30,16.06
002045,2023-03-31,17.76
002045,2022-12-31,12.39
002045,2022-09-30,10.77
002045,2022-06-30,8.55
002045,2022-03-31,9.05
002045,2021-12-31,15.0
002045,2021-09-30,11.22
002045,2021-06-30,12.44
002045,2021-03-31,9.39
002045,2020-12-31,8.72
002045,2020-09-30,9.3
002045,2020-06-30,9.74
002045,2020-03-31,8.44
002045,2019-12-31,12.08
