Stock Symbol,Date,Stock Price
300612,2024-09-30,16.7
300612,2024-06-30,13.02
300612,2024-03-31,16.0
300612,2023-12-31,19.15
300612,2023-09-30,18.96
300612,2023-06-30,22.49
300612,2023-03-31,26.84
300612,2022-12-31,18.43
300612,2022-09-30,16.17
300612,2022-06-30,19.6
300612,2022-03-31,26.16
300612,2021-12-31,26.8
300612,2021-09-30,13.37
300612,2021-06-30,16.16
300612,2021-03-31,16.19
300612,2020-12-31,19.39
300612,2020-09-30,23.98
300612,2020-06-30,30.11
300612,2020-03-31,13.83
300612,2019-12-31,17.07
