Stock Symbol,Date,Stock Price
VIP,2024-09-30,13.2
VIP,2024-06-30,13.0
VIP,2024-03-31,10.6
VIP,2023-12-31,10.65
VIP,2023-09-30,11.02
VIP,2023-06-30,10.27
VIP,2023-03-31,9.2
VIP,2022-12-31,7.26
VIP,2022-09-30,5.82
VIP,2022-06-30,5.41
VIP,2022-03-31,9.19
VIP,2021-12-31,8.91
VIP,2021-09-30,9.11
VIP,2021-06-30,6.37
VIP,2021-03-31,7.02
VIP,2020-12-31,6.0
VIP,2020-09-30,4.93
VIP,2020-06-30,3.54
VIP,2020-03-31,2.64
VIP,2019-12-31,3.32
