Stock Symbol,Date,Stock Price
KDC,2024-09-30,51.0
KDC,2024-06-30,54.36
KDC,2024-03-31,61.77
KDC,2023-12-31,61.27
KDC,2023-09-30,62.44
KDC,2023-06-30,60.88
KDC,2023-03-31,59.23
KDC,2022-12-31,63.22
KDC,2022-09-30,60.79
KDC,2022-06-30,62.57
KDC,2022-03-31,51.28
KDC,2021-12-31,51.47
KDC,2021-09-30,55.57
KDC,2021-06-30,58.31
KDC,2021-03-31,49.54
KDC,2020-12-31,34.91
KDC,2020-09-30,33.54
KDC,2020-06-30,24.96
KDC,2020-03-31,12.66
KDC,2019-12-31,17.1
