Stock Symbol,Date,Stock Price
603286,2024-09-30,20.11
603286,2024-06-30,15.93
603286,2024-03-31,21.49
603286,2023-12-31,25.82
603286,2023-09-30,20.44
603286,2023-06-30,19.71
603286,2023-03-31,16.63
603286,2022-12-31,15.37
603286,2022-09-30,15.99
603286,2022-06-30,16.46
603286,2022-03-31,17.28
603286,2021-12-31,19.12
603286,2021-09-30,14.78
603286,2021-06-30,14.54
603286,2021-03-31,13.47
603286,2020-12-31,15.17
603286,2020-09-30,16.17
603286,2020-06-30,16.41
603286,2020-03-31,14.95
603286,2019-12-31,15.47
