Stock Symbol,Date,Stock Price
600460,2024-09-30,22.62
600460,2024-06-30,17.51
600460,2024-03-31,19.47
600460,2023-12-31,22.83
600460,2023-09-30,24.36
600460,2023-06-30,30.27
600460,2023-03-31,36.9
600460,2022-12-31,32.69
600460,2022-09-30,31.96
600460,2022-06-30,51.74
600460,2022-03-31,48.26
600460,2021-12-31,53.93
600460,2021-09-30,56.8
600460,2021-06-30,56.07
600460,2021-03-31,24.1
600460,2020-12-31,24.87
600460,2020-09-30,16.02
600460,2020-06-30,14.6
600460,2020-03-31,14.37
600460,2019-12-31,15.38
