Stock Symbol,Date,Stock Price
603929,2024-09-30,25.0
603929,2024-06-30,23.9
603929,2024-03-31,19.44
603929,2023-12-31,23.0
603929,2023-09-30,16.49
603929,2023-06-30,16.15
603929,2023-03-31,15.9
603929,2022-12-31,11.99
603929,2022-09-30,9.75
603929,2022-06-30,10.07
603929,2022-03-31,10.58
603929,2021-12-31,11.39
603929,2021-09-30,10.02
603929,2021-06-30,10.65
603929,2021-03-31,9.5
603929,2020-12-31,10.54
603929,2020-09-30,13.01
603929,2020-06-30,16.33
603929,2020-03-31,12.81
603929,2019-12-31,13.94
