Stock Symbol,Date,Stock Price
300498,2024-09-30,19.97
300498,2024-06-30,19.66
300498,2024-03-31,18.75
300498,2023-12-31,19.79
300498,2023-09-30,17.15
300498,2023-06-30,18.11
300498,2023-03-31,19.96
300498,2022-12-31,19.14
300498,2022-09-30,19.89
300498,2022-06-30,20.64
300498,2022-03-31,21.38
300498,2021-12-31,18.67
300498,2021-09-30,14.03
300498,2021-06-30,13.74
300498,2021-03-31,16.17
300498,2020-12-31,17.43
300498,2020-09-30,18.36
300498,2020-06-30,20.5
300498,2020-03-31,24.39
300498,2019-12-31,25.37
