Stock Symbol,Date,Stock Price
600499,2024-09-30,8.69
600499,2024-06-30,8.09
600499,2024-03-31,10.1
600499,2023-12-31,10.12
600499,2023-09-30,11.16
600499,2023-06-30,10.9
600499,2023-03-31,13.06
600499,2022-12-31,12.86
600499,2022-09-30,15.15
600499,2022-06-30,18.67
600499,2022-03-31,16.09
600499,2021-12-31,22.17
600499,2021-09-30,15.18
600499,2021-06-30,12.86
600499,2021-03-31,9.62
600499,2020-12-31,6.22
600499,2020-09-30,3.62
600499,2020-06-30,3.65
600499,2020-03-31,3.69
600499,2019-12-31,3.84
