Stock Symbol,Date,Stock Price
600621,2024-09-30,16.67
600621,2024-06-30,12.13
600621,2024-03-31,14.01
600621,2023-12-31,13.93
600621,2023-09-30,11.36
600621,2023-06-30,10.52
600621,2023-03-31,11.36
600621,2022-12-31,10.13
600621,2022-09-30,10.42
600621,2022-06-30,14.24
600621,2022-03-31,11.94
600621,2021-12-31,13.41
600621,2021-09-30,14.03
600621,2021-06-30,15.39
600621,2021-03-31,16.04
600621,2020-12-31,21.86
600621,2020-09-30,18.93
600621,2020-06-30,18.52
600621,2020-03-31,14.87
600621,2019-12-31,14.69
