Stock Symbol,Date,Stock Price
300500,2024-09-30,12.25
300500,2024-06-30,11.2
300500,2024-03-31,9.99
300500,2023-12-31,14.24
300500,2023-09-30,16.0
300500,2023-06-30,18.12
300500,2023-03-31,15.75
300500,2022-12-31,13.2
300500,2022-09-30,13.46
300500,2022-06-30,17.97
300500,2022-03-31,22.11
300500,2021-12-31,23.03
300500,2021-09-30,21.77
300500,2021-06-30,19.0
300500,2021-03-31,13.17
300500,2020-12-31,12.84
300500,2020-09-30,15.61
300500,2020-06-30,13.35
300500,2020-03-31,14.32
300500,2019-12-31,14.56
