Stock Symbol,Date,Stock Price
600989,2024-09-30,17.35
600989,2024-06-30,16.99
600989,2024-03-31,16.03
600989,2023-12-31,14.48
600989,2023-09-30,14.02
600989,2023-06-30,12.37
600989,2023-03-31,14.3
600989,2022-12-31,11.7
600989,2022-09-30,12.72
600989,2022-06-30,13.99
600989,2022-03-31,13.87
600989,2021-12-31,16.21
600989,2021-09-30,15.01
600989,2021-06-30,12.77
600989,2021-03-31,14.31
600989,2020-12-31,10.69
600989,2020-09-30,9.32
600989,2020-06-30,7.7
600989,2020-03-31,7.42
600989,2019-12-31,8.39
