Stock Symbol,Date,Stock Price
600702,2024-09-30,59.87
600702,2024-06-30,56.67
600702,2024-03-31,74.81
600702,2023-12-31,94.1
600702,2023-09-30,121.64
600702,2023-06-30,120.62
600702,2023-03-31,189.71
600702,2022-12-31,153.29
600702,2022-09-30,134.03
600702,2022-06-30,196.45
600702,2022-03-31,152.38
600702,2021-12-31,217.97
600702,2021-09-30,197.93
600702,2021-06-30,204.75
600702,2021-03-31,79.28
600702,2020-12-31,81.83
600702,2020-09-30,29.83
600702,2020-06-30,35.66
600702,2020-03-31,21.77
600702,2019-12-31,28.65
