Stock Symbol,Date,Stock Price
603990,2024-09-30,10.54
603990,2024-06-30,8.71
603990,2024-03-31,10.86
603990,2023-12-31,12.92
603990,2023-09-30,14.05
603990,2023-06-30,16.96
603990,2023-03-31,14.62
603990,2022-12-31,14.67
603990,2022-09-30,14.48
603990,2022-06-30,14.96
603990,2022-03-31,11.43
603990,2021-12-31,13.18
603990,2021-09-30,13.32
603990,2021-06-30,14.88
603990,2021-03-31,14.28
603990,2020-12-31,18.96
603990,2020-09-30,25.38
603990,2020-06-30,23.16
603990,2020-03-31,22.13
603990,2019-12-31,15.7
