Stock Symbol,Date,Stock Price
300801,2024-09-30,15.87
300801,2024-06-30,14.97
300801,2024-03-31,13.7
300801,2023-12-31,16.89
300801,2023-09-30,15.66
300801,2023-06-30,15.83
300801,2023-03-31,20.14
300801,2022-12-31,20.28
300801,2022-09-30,22.12
300801,2022-06-30,24.92
300801,2022-03-31,21.44
300801,2021-12-31,20.75
300801,2021-09-30,16.68
300801,2021-06-30,17.43
300801,2021-03-31,18.74
300801,2020-12-31,19.38
300801,2020-09-30,27.41
300801,2020-06-30,18.63
300801,2020-03-31,21.29
300801,2019-12-31,19.24
