Stock Symbol,Date,Stock Price
002484,2024-09-30,15.15
002484,2024-06-30,13.25
002484,2024-03-31,14.77
002484,2023-12-31,15.77
002484,2023-09-30,16.66
002484,2023-06-30,20.9
002484,2023-03-31,21.36
002484,2022-12-31,21.79
002484,2022-09-30,23.54
002484,2022-06-30,22.74
002484,2022-03-31,20.76
002484,2021-12-31,26.43
002484,2021-09-30,17.3
002484,2021-06-30,14.98
002484,2021-03-31,13.95
002484,2020-12-31,10.06
002484,2020-09-30,9.39
002484,2020-06-30,8.89
002484,2020-03-31,7.46
002484,2019-12-31,7.45
