Stock Symbol,Date,Stock Price
000893,2024-09-30,19.18
000893,2024-06-30,16.16
000893,2024-03-31,19.46
000893,2023-12-31,26.24
000893,2023-09-30,28.09
000893,2023-06-30,22.94
000893,2023-03-31,27.33
000893,2022-12-31,27.18
000893,2022-09-30,29.22
000893,2022-06-30,34.41
000893,2022-03-31,34.47
000893,2021-12-31,26.65
000893,2021-09-30,18.11
000893,2021-06-30,16.7
000893,2021-03-31,11.63
000893,2020-12-31,8.39
000893,2020-09-30,7.5
000893,2020-06-30,5.61
000893,2020-03-31,7.07
000893,2019-12-31,6.08
