Stock Symbol,Date,Stock Price
600963,2024-09-30,4.95
600963,2024-06-30,3.67
600963,2024-03-31,4.83
600963,2023-12-31,5.89
600963,2023-09-30,6.25
600963,2023-06-30,7.37
600963,2023-03-31,6.9522
600963,2022-12-31,5.3366
600963,2022-09-30,4.9351
600963,2022-06-30,5.9045
600963,2022-03-31,5.5713
600963,2021-12-31,7.5693
600963,2021-09-30,7.6557
600963,2021-06-30,10.1532
600963,2021-03-31,5.6946
600963,2020-12-31,3.99
600963,2020-09-30,3.7615
600963,2020-06-30,3.3806
600963,2020-03-31,3.4465
600963,2019-12-31,3.2143
