Stock Symbol,Date,Stock Price
688012,2024-09-30,164.0
688012,2024-06-30,141.26
688012,2024-03-31,148.96
688012,2023-12-31,153.25
688012,2023-09-30,150.21
688012,2023-06-30,155.87
688012,2023-03-31,146.97
688012,2022-12-31,97.65
688012,2022-09-30,107.47
688012,2022-06-30,116.32
688012,2022-03-31,116.02
688012,2021-12-31,126.13
688012,2021-09-30,151.24
688012,2021-06-30,165.31
688012,2021-03-31,107.11
688012,2020-12-31,157.01
688012,2020-09-30,169.53
688012,2020-06-30,218.5
688012,2020-03-31,137.29
688012,2019-12-31,92.06
