Stock Symbol,Date,Stock Price
002903,2024-09-30,17.78
002903,2024-06-30,17.47
002903,2024-03-31,19.28
002903,2023-12-31,25.27
002903,2023-09-30,20.22
002903,2023-06-30,25.34
002903,2023-03-31,25.15
002903,2022-12-31,19.65
002903,2022-09-30,21.92
002903,2022-06-30,14.87
002903,2022-03-31,13.56
002903,2021-12-31,17.36
002903,2021-09-30,15.67
002903,2021-06-30,13.22
002903,2021-03-31,12.64
002903,2020-12-31,12.37
002903,2020-09-30,13.19
002903,2020-06-30,13.12
002903,2020-03-31,11.38
002903,2019-12-31,14.05
