Stock Symbol,Date,Stock Price
000411,2024-09-30,10.71
000411,2024-06-30,9.63
000411,2024-03-31,10.35
000411,2023-12-31,10.89
000411,2023-09-30,11.83
000411,2023-06-30,11.72
000411,2023-03-31,11.92
000411,2022-12-31,11.12
000411,2022-09-30,11.06
000411,2022-06-30,10.16
000411,2022-03-31,11.38
000411,2021-12-31,11.52
000411,2021-09-30,9.29
000411,2021-06-30,10.39
000411,2021-03-31,10.63
000411,2020-12-31,15.17
000411,2020-09-30,14.29
000411,2020-06-30,9.7
000411,2020-03-31,8.85
000411,2019-12-31,9.47
