Stock Symbol,Date,Stock Price
603516,2024-09-30,31.61
603516,2024-06-30,31.57
603516,2024-03-31,26.95
603516,2023-12-31,22.41
603516,2023-09-30,16.11
603516,2023-06-30,21.99
603516,2023-03-31,18.98
603516,2022-12-31,13.01
603516,2022-09-30,11.58
603516,2022-06-30,12.29
603516,2022-03-31,13.69
603516,2021-12-31,19.78
603516,2021-09-30,17.17
603516,2021-06-30,20.78
603516,2021-03-31,25.75
603516,2020-12-31,22.26
603516,2020-09-30,23.39
603516,2020-06-30,26.32
603516,2020-03-31,26.78
603516,2019-12-31,25.98
