Stock Symbol,Date,Stock Price
688186,2024-09-30,12.65
688186,2024-06-30,9.7
688186,2024-03-31,13.45
688186,2023-12-31,17.85
688186,2023-09-30,20.4
688186,2023-06-30,32.17
688186,2023-03-31,28.26
688186,2022-12-31,24.05
688186,2022-09-30,29.41
688186,2022-06-30,31.54
688186,2022-03-31,25.74
688186,2021-12-31,43.72
688186,2021-09-30,52.12
688186,2021-06-30,33.44
688186,2021-03-31,28.04
688186,2020-12-31,34.95
688186,2020-09-30,32.31
688186,2020-06-30,34.0
688186,2020-03-31,28.6
688186,2019-12-31,
