Stock Symbol,Date,Stock Price
PTS,2024-09-30,8.4
PTS,2024-06-30,9.27
PTS,2024-03-31,7.41
PTS,2023-12-31,8.19
PTS,2023-09-30,9.27
PTS,2023-06-30,9.12
PTS,2023-03-31,9.21
PTS,2022-12-31,8.85
PTS,2022-09-30,9.93
PTS,2022-06-30,10.93
PTS,2022-03-31,12.37
PTS,2021-12-31,9.75
PTS,2021-09-30,9.75
PTS,2021-06-30,7.46
PTS,2021-03-31,7.23
PTS,2020-12-31,6.45
PTS,2020-09-30,5.83
PTS,2020-06-30,3.65
PTS,2020-03-31,3.24
PTS,2019-12-31,3.38
