Stock Symbol,Date,Stock Price
600197,2024-09-30,19.09
600197,2024-06-30,17.4
600197,2024-03-31,20.77
600197,2023-12-31,21.24
600197,2023-09-30,22.52
600197,2023-06-30,26.13
600197,2023-03-31,26.14
600197,2022-12-31,23.6
600197,2022-09-30,21.98
600197,2022-06-30,28.52
600197,2022-03-31,25.78
600197,2021-12-31,25.7
600197,2021-09-30,25.46
600197,2021-06-30,28.64
600197,2021-03-31,18.55
600197,2020-12-31,26.4
600197,2020-09-30,17.19
600197,2020-06-30,18.08
600197,2020-03-31,12.12
600197,2019-12-31,14.66
