Stock Symbol,Date,Stock Price
600845,2024-09-30,32.99
600845,2024-06-30,31.93
600845,2024-03-31,36.86
600845,2023-12-31,47.4
600845,2023-09-30,43.88
600845,2023-06-30,49.35
600845,2023-03-31,46.42
600845,2022-12-31,35.73
600845,2022-09-30,29.34
600845,2022-06-30,32.82
600845,2022-03-31,29.3
600845,2021-12-31,36.56
600845,2021-09-30,39.67
600845,2021-06-30,30.59
600845,2021-03-31,26.7
600845,2020-12-31,31.52
600845,2020-09-30,33.05
600845,2020-06-30,26.99
600845,2020-03-31,18.05
600845,2019-12-31,14.94
