Stock Symbol,Date,Stock Price
601015,2024-09-30,3.5
601015,2024-06-30,2.8
601015,2024-03-31,3.57
601015,2023-12-31,4.48
601015,2023-09-30,4.73
601015,2023-06-30,4.42
601015,2023-03-31,4.6578
601015,2022-12-31,4.4332
601015,2022-09-30,4.8628
601015,2022-06-30,5.7124
601015,2022-03-31,5.9858
601015,2021-12-31,6.3275
601015,2021-09-30,8.0266
601015,2021-06-30,7.5181
601015,2021-03-31,5.5193
601015,2020-12-31,3.4933
601015,2020-09-30,2.3094
601015,2020-06-30,2.2761
601015,2020-03-31,2.2415
601015,2019-12-31,2.5709
