Stock Symbol,Date,Stock Price
600748,2024-09-30,3.44
600748,2024-06-30,2.4208
600748,2024-03-31,3.2046
600748,2023-12-31,3.4626
600748,2023-09-30,3.8792
600748,2023-06-30,3.9015
600748,2023-03-31,3.457
600748,2022-12-31,3.3977
600748,2022-09-30,3.1311
600748,2022-06-30,3.561
600748,2022-03-31,4.4657
600748,2021-12-31,3.8979
600748,2021-09-30,3.9556
600748,2021-06-30,4.2643
600748,2021-03-31,4.459
600748,2020-12-31,4.5517
600748,2020-09-30,5.1914
600748,2020-06-30,4.6546
600748,2020-03-31,4.6364
600748,2019-12-31,5.4106
