Stock Symbol,Date,Stock Price
CX8,2024-09-30,6.61
CX8,2024-06-30,7.5
CX8,2024-03-31,7.8
CX8,2023-12-31,7.21
CX8,2023-09-30,5.47
CX8,2023-06-30,4.61
CX8,2023-03-31,4.69
CX8,2022-12-31,5.33
CX8,2022-09-30,7.0
CX8,2022-06-30,8.99
CX8,2022-03-31,7.16
CX8,2021-12-31,6.52
CX8,2021-09-30,5.57
CX8,2021-06-30,6.76
CX8,2021-03-31,5.97
CX8,2020-12-31,5.46
CX8,2020-09-30,6.7
CX8,2020-06-30,6.94
CX8,2020-03-31,6.94
CX8,2019-12-31,7.26
