Stock Symbol,Date,Stock Price
300285,2024-09-30,20.1
300285,2024-06-30,17.85
300285,2024-03-31,17.09
300285,2023-12-31,23.0
300285,2023-09-30,27.19
300285,2023-06-30,27.26
300285,2023-03-31,28.09
300285,2022-12-31,27.33
300285,2022-09-30,28.72
300285,2022-06-30,35.61
300285,2022-03-31,34.16
300285,2021-12-31,42.03
300285,2021-09-30,40.63
300285,2021-06-30,48.14
300285,2021-03-31,41.83
300285,2020-12-31,44.44
300285,2020-09-30,36.54
300285,2020-06-30,33.05
300285,2020-03-31,20.55
300285,2019-12-31,22.45
