Stock Symbol,Date,Stock Price
603938,2024-09-30,12.11
603938,2024-06-30,11.75
603938,2024-03-31,13.59
603938,2023-12-31,17.91
603938,2023-09-30,18.51
603938,2023-06-30,19.71
603938,2023-03-31,23.54
603938,2022-12-31,24.25
603938,2022-09-30,25.73
603938,2022-06-30,34.75
603938,2022-03-31,25.65
603938,2021-12-31,18.38
603938,2021-09-30,23.67
603938,2021-06-30,16.87
603938,2021-03-31,10.38
603938,2020-12-31,8.3
603938,2020-09-30,9.35
603938,2020-06-30,9.45
603938,2020-03-31,8.68
603938,2019-12-31,8.1
