Stock Symbol,Date,Stock Price
603881,2024-09-30,16.06
603881,2024-06-30,12.69
603881,2024-03-31,14.69
603881,2023-12-31,15.13
603881,2023-09-30,15.72
603881,2023-06-30,17.24
603881,2023-03-31,19.69
603881,2022-12-31,12.8
603881,2022-09-30,11.55
603881,2022-06-30,14.61
603881,2022-03-31,19.54
603881,2021-12-31,20.06
603881,2021-09-30,17.07
603881,2021-06-30,19.67
603881,2021-03-31,16.69
603881,2020-12-31,23.3
603881,2020-09-30,29.38
603881,2020-06-30,41.89
603881,2020-03-31,18.73
603881,2019-12-31,14.7
