Stock Symbol,Date,Stock Price
002732,2024-09-30,16.49
002732,2024-06-30,14.47
002732,2024-03-31,18.24
002732,2023-12-31,19.01
002732,2023-09-30,21.59
002732,2023-06-30,21.4
002732,2023-03-31,19.46
002732,2022-12-31,23.29
002732,2022-09-30,16.55
002732,2022-06-30,19.45
002732,2022-03-31,20.66
002732,2021-12-31,26.05
002732,2021-09-30,28.34
002732,2021-06-30,22.64
002732,2021-03-31,20.08
002732,2020-12-31,21.56
002732,2020-09-30,24.51
002732,2020-06-30,20.87
002732,2020-03-31,19.74
002732,2019-12-31,20.81
