Stock Symbol,Date,Stock Price
300748,2024-09-30,14.44
300748,2024-06-30,12.88
300748,2024-03-31,14.98
300748,2023-12-31,19.69
300748,2023-09-30,16.2
300748,2023-06-30,17.96
300748,2023-03-31,17.03
300748,2022-12-31,17.57
300748,2022-09-30,19.84
300748,2022-06-30,22.1
300748,2022-03-31,19.06
300748,2021-12-31,26.75
300748,2021-09-30,18.16
300748,2021-06-30,18.85
300748,2021-03-31,13.31
300748,2020-12-31,13.46
300748,2020-09-30,15.02
300748,2020-06-30,12.36
300748,2020-03-31,11.16
300748,2019-12-31,14.39
