Stock Symbol,Date,Stock Price
603882,2024-09-30,36.13
603882,2024-06-30,26.6
603882,2024-03-31,53.44
603882,2023-12-31,59.44
603882,2023-09-30,59.24
603882,2023-06-30,71.72
603882,2023-03-31,81.64
603882,2022-12-31,72.47
603882,2022-09-30,58.73
603882,2022-06-30,75.34
603882,2022-03-31,67.04
603882,2021-12-31,101.64
603882,2021-09-30,93.48
603882,2021-06-30,145.82
603882,2021-03-31,115.69
603882,2020-12-31,116.66
603882,2020-09-30,93.14
603882,2020-06-30,81.37
603882,2020-03-31,51.18
603882,2019-12-31,46.57
