Stock Symbol,Date,Stock Price
300682,2024-09-30,11.94
300682,2024-06-30,8.51
300682,2024-03-31,11.31
300682,2023-12-31,15.93
300682,2023-09-30,18.71
300682,2023-06-30,22.62
300682,2023-03-31,25.89
300682,2022-12-31,21.29
300682,2022-09-30,20.76
300682,2022-06-30,24.4
300682,2022-03-31,26.78
300682,2021-12-31,35.66
300682,2021-09-30,24.87
300682,2021-06-30,16.2
300682,2021-03-31,14.94
300682,2020-12-31,13.98
300682,2020-09-30,17.92
300682,2020-06-30,16.26
300682,2020-03-31,16.2
300682,2019-12-31,14.37
