Stock Symbol,Date,Stock Price
300503,2024-09-30,15.1
300503,2024-06-30,12.21
300503,2024-03-31,15.47
300503,2023-12-31,18.57
300503,2023-09-30,16.52
300503,2023-06-30,19.87
300503,2023-03-31,10.1
300503,2022-12-31,8.17
300503,2022-09-30,9.57
300503,2022-06-30,12.62
300503,2022-03-31,10.81
300503,2021-12-31,12.78
300503,2021-09-30,14.86
300503,2021-06-30,12.33
300503,2021-03-31,11.67
300503,2020-12-31,10.74
300503,2020-09-30,18.02
300503,2020-06-30,15.09
300503,2020-03-31,11.34
300503,2019-12-31,11.65
