Stock Symbol,Date,Stock Price
600487,2024-09-30,16.91
600487,2024-06-30,15.62
600487,2024-03-31,12.23
600487,2023-12-31,11.83
600487,2023-09-30,13.99
600487,2023-06-30,14.44
600487,2023-03-31,14.88
600487,2022-12-31,14.84
600487,2022-09-30,17.93
600487,2022-06-30,14.26
600487,2022-03-31,12.72
600487,2021-12-31,14.83
600487,2021-09-30,13.54
600487,2021-06-30,11.13
600487,2021-03-31,11.97
600487,2020-12-31,13.65
600487,2020-09-30,14.07
600487,2020-06-30,16.02
600487,2020-03-31,15.72
600487,2019-12-31,15.79
