Stock Symbol,Date,Stock Price
601991,2024-09-30,2.97
601991,2024-06-30,3.0017
601991,2024-03-31,2.922
601991,2023-12-31,2.4134
601991,2023-09-30,2.6527
601991,2023-06-30,3.267
601991,2023-03-31,2.9906
601991,2022-12-31,2.7537
601991,2022-09-30,3.2768
601991,2022-06-30,2.3984
601991,2022-03-31,2.3491
601991,2021-12-31,3.1979
601991,2021-09-30,3.5433
601991,2021-06-30,2.5222
601991,2021-03-31,2.7037
601991,2020-12-31,2.2833
601991,2020-09-30,2.1687
601991,2020-06-30,1.9649
601991,2020-03-31,1.909
601991,2019-12-31,2.2815
