Stock Symbol,Date,Stock Price
002620,2024-09-30,3.19
002620,2024-06-30,2.45
002620,2024-03-31,3.86
002620,2023-12-31,5.38
002620,2023-09-30,5.26
002620,2023-06-30,5.2
002620,2023-03-31,5.56
002620,2022-12-31,5.24
002620,2022-09-30,6.04
002620,2022-06-30,5.85
002620,2022-03-31,6.53
002620,2021-12-31,6.46
002620,2021-09-30,6.26
002620,2021-06-30,7.4106
002620,2021-03-31,5.7858
002620,2020-12-31,5.7363
002620,2020-09-30,5.7858
002620,2020-06-30,5.3849
002620,2020-03-31,5.434
002620,2019-12-31,5.9931
