Stock Symbol,Date,Stock Price
002664,2024-09-30,13.8
002664,2024-06-30,11.9
002664,2024-03-31,16.37
002664,2023-12-31,16.54
002664,2023-09-30,15.73
002664,2023-06-30,14.0
002664,2023-03-31,13.58
002664,2022-12-31,12.96
002664,2022-09-30,12.88
002664,2022-06-30,17.01
002664,2022-03-31,13.24
002664,2021-12-31,19.55
002664,2021-09-30,16.6
002664,2021-06-30,15.38
002664,2021-03-31,11.97
002664,2020-12-31,14.62
002664,2020-09-30,16.45
002664,2020-06-30,12.88
002664,2020-03-31,13.17
002664,2019-12-31,15.92
